Education,Marital_Status,Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,TotalSpending,NumPurchases,cluster
PhD,Together,46681.0,0,2,52,2,4,6,4,5,0,0,0,0,0,0,0,77,425,16,2
PhD,Married,59821.0,0,1,11,6,11,2,7,8,0,0,0,0,0,0,0,70,734,26,0
Graduation,Divorced,50002.0,0,1,21,2,8,2,7,7,0,0,0,0,0,0,0,71,638,19,0
Graduation,Married,69755.0,0,0,23,1,3,6,12,1,0,0,0,0,0,0,0,80,894,22,2
Graduation,Married,44078.0,1,1,17,2,2,0,3,5,0,0,0,0,0,0,0,56,41,7,1
Master,Together,30560.0,1,0,6,1,1,0,3,7,0,0,0,0,0,0,0,49,31,5,1
Master,Together,35924.0,1,1,56,1,1,0,3,5,0,0,0,0,0,0,0,56,34,5,1
PhD,Divorced,64140.0,0,2,71,5,2,5,6,5,1,0,1,0,1,0,1,61,1750,18,2
Graduation,Together,56386.0,1,1,51,8,9,1,7,9,0,0,0,0,0,0,0,44,612,25,0
Basic,Together,24594.0,1,0,94,1,1,0,3,5,0,0,0,0,0,0,0,46,29,5,1
2n Cycle,Together,75774.0,1,0,27,1,7,5,8,4,0,0,0,0,0,0,0,44,823,21,2
Master,Divorced,39228.0,0,0,1,1,0,0,3,4,0,0,0,0,0,0,0,65,20,4,1
Master,Married,58494.0,0,1,56,2,6,2,6,6,0,0,0,0,0,0,0,51,396,16,0
Graduation,Single,58684.0,0,0,71,1,5,3,12,2,0,1,0,0,0,0,0,44,813,21,2
Graduation,Divorced,57136.0,0,0,18,1,7,5,7,6,0,0,0,0,0,0,1,58,1179,20,2
PhD,Widow,56551.0,1,1,48,3,2,1,4,4,0,0,0,0,0,0,0,75,138,10,1
Graduation,Married,22448.0,1,0,86,3,2,1,3,3,0,0,0,0,0,0,0,43,55,9,1
Graduation,Single,82014.0,0,0,48,1,3,6,12,6,0,0,0,0,0,0,1,64,1511,22,2
Graduation,Widow,34213.0,1,1,2,3,3,1,2,9,0,0,0,0,0,0,1,62,117,9,1
Graduation,Together,157146.0,0,0,13,0,0,28,0,1,0,0,0,0,0,0,0,48,1730,28,2
PhD,Widow,25358.0,0,1,57,2,1,0,3,6,0,0,0,0,0,0,0,78,32,6,1
Master,Single,35544.0,1,0,77,1,2,0,3,7,0,0,0,0,0,0,0,47,67,6,1
Master,Together,36634.0,0,1,0,3,5,2,5,7,0,0,0,0,0,0,0,71,335,15,0
PhD,Married,62670.0,0,1,57,1,5,3,13,3,0,0,0,0,0,0,0,71,825,22,2
2n Cycle,Together,50334.0,0,1,24,6,7,4,6,6,0,0,0,0,0,0,0,53,694,23,0
Graduation,Single,72066.0,0,0,55,1,4,6,6,2,0,0,1,1,0,0,1,44,1792,17,2
PhD,Single,50729.0,1,1,62,9,6,2,7,6,0,0,0,0,0,0,0,67,496,24,0
Graduation,Together,34916.0,2,0,89,4,5,1,3,9,0,0,0,0,0,0,0,57,231,13,1
Graduation,Divorced,64892.0,0,1,77,2,6,4,12,4,0,0,0,0,0,0,0,49,902,24,2
Graduation,Single,43602.0,1,1,45,3,3,1,2,6,0,0,0,0,0,0,0,59,68,9,1
PhD,Single,33996.0,0,0,46,1,1,1,3,4,0,0,0,0,0,0,0,36,71,6,1
2n Cycle,Single,41473.0,1,0,80,1,2,0,3,7,0,0,0,0,0,0,0,40,76,6,1
PhD,Married,63246.0,0,2,60,1,6,3,12,4,0,0,0,0,0,0,0,58,772,22,2
PhD,Married,36732.0,1,1,71,3,1,1,4,2,0,0,0,0,0,0,0,66,47,9,1
PhD,Married,69084.0,1,0,43,2,7,3,13,8,0,0,0,0,0,0,0,55,1586,25,0
PhD,Married,77766.0,0,1,97,2,11,10,11,6,1,0,0,0,0,0,1,58,1529,34,2
PhD,Single,37929.0,0,0,49,2,4,2,5,7,0,1,0,1,0,0,1,40,265,13,1
Graduation,Together,86610.0,0,0,66,1,5,6,6,2,0,0,0,0,0,0,0,74,1603,18,2
Master,Married,80141.0,0,0,20,1,7,4,10,6,0,0,1,0,0,0,1,39,2091,22,2
2n Cycle,Married,72635.0,0,0,54,1,6,8,6,3,0,0,0,1,0,0,0,70,981,21,2
Graduation,Married,69016.0,0,1,61,4,8,9,13,5,0,0,0,0,0,0,0,55,1533,34,2
2n Cycle,Together,20193.0,0,0,18,1,1,1,4,4,0,0,0,0,0,0,0,34,82,7,1
Graduation,Married,27573.0,1,0,45,4,5,1,4,8,0,0,0,0,0,0,0,50,244,14,1
Basic,Single,15862.0,1,0,26,1,1,0,3,8,0,0,0,0,0,0,0,46,36,5,1
PhD,Married,49544.0,1,0,0,2,5,1,8,7,0,0,0,0,0,0,0,49,404,16,0
Graduation,Married,33228.0,1,0,28,1,2,0,3,7,0,0,0,0,0,0,0,45,71,6,1
Graduation,Together,70440.0,0,0,49,1,5,10,7,3,0,0,0,1,0,0,0,47,1572,23,2
Graduation,Together,38232.0,1,1,84,4,3,1,3,5,0,0,0,0,0,0,0,54,122,11,1
PhD,Married,22554.0,1,1,38,4,2,0,4,5,0,0,0,0,0,0,0,70,41,10,1
PhD,Married,23536.0,1,0,53,1,0,0,3,3,0,0,0,0,0,0,0,42,10,4,1
Graduation,Married,49413.0,0,1,88,2,4,2,5,5,0,0,0,0,0,0,0,73,304,13,1
Graduation,Married,42231.0,1,1,99,1,1,0,3,5,0,0,0,0,0,0,0,56,37,5,1
Master,Divorced,78789.0,0,0,12,1,4,6,5,2,0,0,0,0,0,0,1,45,1754,16,2
Graduation,Together,56534.0,0,1,35,4,10,4,7,8,0,1,0,0,1,0,1,57,815,25,0
Graduation,Single,58350.0,0,1,5,4,8,3,12,6,0,0,0,0,0,0,0,54,1001,27,0
Graduation,Single,81217.0,0,0,77,1,3,7,11,1,0,0,0,0,0,0,0,36,1157,22,2
Graduation,Single,49090.0,0,1,45,3,7,2,9,7,0,0,0,0,0,0,0,74,688,21,0
Master,Divorced,61787.0,0,0,71,1,8,4,6,5,0,0,0,0,0,0,0,38,1319,19,2
PhD,Married,18169.0,1,0,40,1,1,0,2,8,0,0,0,0,0,0,0,40,21,4,1
2n Cycle,Single,24336.0,1,0,82,1,1,0,2,7,0,0,0,0,0,0,0,44,31,4,1
Graduation,Married,18222.0,0,0,70,1,2,0,3,8,0,0,0,0,0,0,0,35,67,6,1
Graduation,Divorced,62335.0,0,1,87,2,3,3,13,2,0,0,0,0,0,0,0,73,708,21,2
2n Cycle,Together,42033.0,1,1,95,1,1,0,2,7,0,0,0,0,0,0,0,54,25,4,1
PhD,Married,86580.0,0,0,72,0,4,2,5,1,0,0,1,0,0,0,0,42,746,11,2
PhD,Divorced,41437.0,1,1,5,1,1,0,3,7,0,0,0,0,0,0,0,68,32,5,1
Master,Widow,73705.0,0,2,86,2,9,6,8,5,0,0,0,0,0,0,0,74,1695,25,2
Graduation,Married,61064.0,0,1,80,5,8,4,11,6,0,0,0,0,0,0,0,49,1080,28,0
Master,Married,38452.0,1,1,62,3,3,0,3,7,0,0,0,0,0,0,0,70,72,9,1
Graduation,Single,18358.0,1,0,49,3,3,0,4,7,0,0,0,0,0,0,0,36,57,10,1
PhD,Together,55012.0,0,1,85,6,8,2,9,5,0,0,0,0,0,0,0,52,660,25,0
Basic,Together,9722.0,1,0,7,4,3,1,3,8,0,0,0,0,0,0,1,52,103,11,1
PhD,Married,38175.0,1,0,6,3,3,1,4,7,0,0,0,0,0,0,0,41,153,11,1
Master,Together,58656.0,0,1,25,4,7,8,13,6,0,0,1,0,0,0,0,69,1220,32,2
Graduation,Together,52117.0,0,1,55,2,5,2,4,7,0,0,0,0,0,0,0,60,279,13,1
Graduation,Married,64813.0,1,0,81,1,7,2,10,5,0,0,0,0,0,0,0,47,745,20,0
PhD,Married,54222.0,0,1,98,1,3,3,5,3,0,0,0,0,0,0,0,52,264,12,1
Graduation,Married,83512.0,0,0,31,1,4,7,10,1,1,0,1,1,1,0,1,39,2157,22,2
Master,Married,77520.0,0,1,30,1,8,7,7,4,1,0,1,1,0,0,1,66,1526,23,2
Graduation,Together,41154.0,0,1,98,1,1,0,4,5,0,0,0,0,0,0,0,47,69,6,1
Graduation,Married,80398.0,0,0,92,1,5,8,12,3,0,0,1,0,0,0,0,59,1597,26,2
Basic,Single,18746.0,1,0,41,2,3,0,3,6,0,0,0,0,0,0,0,33,64,8,1
Graduation,Together,35196.0,1,0,68,6,6,1,5,8,0,0,0,0,0,0,0,41,497,18,0
Graduation,Single,60230.0,0,1,78,2,6,3,6,5,0,0,0,0,0,0,0,69,1067,17,2
Graduation,Married,22108.0,1,1,46,2,2,0,3,7,0,0,0,0,0,0,0,48,31,7,1
Graduation,Together,44392.0,1,1,71,5,4,1,4,7,0,0,0,0,0,0,0,51,211,14,1
PhD,Married,55424.0,0,1,6,4,7,5,9,6,1,0,0,0,0,0,1,49,877,25,0
Graduation,Married,17688.0,1,0,82,1,1,0,2,8,0,0,0,0,0,1,0,46,11,4,1
PhD,Married,92491.0,0,0,71,1,7,5,12,3,0,1,1,1,0,0,1,42,2034,25,2
Graduation,Single,90273.0,0,0,32,1,5,6,7,2,0,1,1,1,0,0,1,34,1991,19,2
PhD,Widow,82571.0,0,0,28,0,6,5,13,2,0,0,1,0,0,0,0,63,1686,24,2
PhD,Single,38513.0,1,0,20,5,6,1,5,8,0,0,0,0,0,0,1,43,324,17,0
Master,Single,16653.0,1,0,10,3,2,1,3,6,0,0,0,0,0,0,1,46,69,9,1
Graduation,Together,42586.0,1,1,7,5,4,1,6,8,0,0,0,0,0,0,1,70,252,16,0
Basic,Single,23529.0,0,1,67,1,1,1,2,6,0,0,0,0,0,0,0,60,54,5,1
Master,Together,74881.0,1,1,48,4,9,2,12,5,0,0,0,0,0,0,0,64,964,27,0
Graduation,Married,71107.0,0,1,61,2,7,6,13,4,0,0,0,0,0,0,0,74,1327,28,2
PhD,Together,46910.0,1,1,36,2,2,0,3,6,0,0,0,0,0,0,0,61,68,7,1
Graduation,Married,18690.0,0,0,77,1,1,1,2,8,0,0,0,0,0,0,0,66,60,5,1
Graduation,Divorced,37244.0,1,1,90,1,1,1,2,7,1,0,0,0,0,0,0,70,55,5,1
Graduation,Together,82427.0,0,0,35,1,3,5,12,1,0,0,1,0,0,0,0,59,1456,21,2
2n Cycle,Single,75342.0,0,1,38,1,5,2,10,4,0,0,0,0,0,0,0,67,563,18,2
Graduation,Divorced,70044.0,0,1,46,4,7,10,5,5,0,0,0,0,0,0,0,71,1504,26,2
Graduation,Single,79146.0,1,1,33,2,8,1,8,6,0,0,0,0,0,0,0,58,564,19,0
Graduation,Married,77437.0,0,0,70,1,4,5,13,1,0,0,1,0,0,0,0,62,1125,23,2
Graduation,Married,54984.0,0,1,51,4,6,1,6,7,0,0,0,1,0,0,0,66,358,17,0
PhD,Married,42403.0,1,0,18,1,1,0,3,8,0,0,0,0,0,0,0,54,42,5,1
Graduation,Together,55761.0,0,1,97,2,4,1,3,6,0,1,0,0,0,0,0,61,184,10,1
Graduation,Together,37292.0,1,0,32,5,6,3,5,8,0,0,0,0,0,0,0,42,460,19,0
PhD,Single,45576.0,0,0,9,1,3,1,3,8,0,0,0,0,0,0,1,80,145,8,1
Graduation,Together,70321.0,0,0,6,1,6,5,13,4,0,0,0,0,0,0,1,78,1376,25,2
PhD,Divorced,58086.0,0,1,80,2,11,3,7,8,0,0,0,0,0,0,0,56,792,23,0
Graduation,Married,81795.0,0,0,74,1,4,11,7,2,0,0,0,0,0,0,0,73,1382,23,2
Basic,Together,28389.0,0,0,49,1,1,0,2,7,0,0,0,0,0,0,0,78,28,4,1
Master,Married,66835.0,0,0,21,1,6,4,13,2,0,0,0,0,0,0,0,79,1033,24,2
Graduation,Divorced,69901.0,0,1,95,3,7,3,10,5,0,0,0,0,0,0,0,56,882,23,0
PhD,Married,80360.0,0,0,56,2,4,4,5,2,0,1,1,1,0,0,0,76,2231,15,2
PhD,Together,63342.0,0,1,48,3,8,3,5,6,0,1,0,0,0,0,1,64,1101,19,0
Graduation,Married,44989.0,0,1,26,5,5,1,5,6,0,0,0,0,0,0,0,51,369,16,0
2n Cycle,Single,31859.0,1,0,3,1,1,0,3,7,0,0,0,0,0,0,0,45,48,5,1
PhD,Widow,51569.0,0,1,39,4,7,1,7,8,0,1,0,0,0,0,1,76,467,19,0
Graduation,Widow,30372.0,1,1,33,3,2,0,3,7,0,0,0,0,0,0,0,54,44,8,1
Basic,Single,16014.0,1,1,42,4,1,1,4,3,0,0,0,0,0,0,0,46,38,10,1
Graduation,Married,41120.0,1,1,80,3,2,1,3,6,0,0,0,0,0,0,0,57,81,9,1
Master,Single,39763.0,1,0,9,2,5,1,2,9,0,0,0,0,0,0,1,54,167,10,1
PhD,Married,38725.0,1,1,52,2,1,0,4,4,0,0,0,0,0,0,0,70,45,7,1
Graduation,Married,77981.0,1,0,78,3,7,4,7,5,0,0,0,0,0,0,0,53,664,21,0
2n Cycle,Married,62905.0,0,1,68,3,7,2,8,4,0,0,0,0,0,0,0,61,622,20,0
2n Cycle,Divorced,13533.0,1,0,45,2,2,0,3,7,0,0,0,0,0,0,0,46,48,7,1
Graduation,Together,59481.0,0,1,47,2,3,3,8,2,0,0,0,0,0,0,0,50,461,16,2
Graduation,Married,72117.0,0,1,34,1,9,7,9,5,0,0,0,0,0,0,0,48,1073,26,2
2n Cycle,Married,21955.0,1,0,81,2,2,1,3,6,0,0,0,0,0,0,0,39,55,8,1
Graduation,Married,67131.0,0,1,72,3,9,2,12,6,0,0,0,0,0,0,0,69,976,26,0
PhD,Single,36802.0,1,0,23,1,1,0,3,5,0,0,0,0,0,0,0,45,20,5,1
Graduation,Together,71853.0,0,0,29,1,2,8,6,1,0,0,0,0,0,0,0,43,1149,17,2
Basic,Married,28249.0,0,0,80,1,2,0,3,6,0,0,0,0,0,0,0,64,43,6,1
Master,Married,47808.0,0,1,30,2,3,2,3,7,1,0,0,0,0,0,0,50,224,10,1
PhD,Divorced,25509.0,1,0,15,3,3,0,3,9,0,0,0,0,0,0,1,51,101,9,1
PhD,Married,51012.0,0,0,86,1,4,1,4,6,0,0,0,0,0,0,0,79,209,10,1
Graduation,Single,70596.0,0,0,68,1,3,5,12,2,0,0,0,0,0,0,0,40,968,21,2
PhD,Together,85431.0,0,0,54,1,2,7,7,0,0,0,0,0,0,0,0,73,1165,17,2
Graduation,Married,42664.0,0,1,44,1,1,0,3,6,0,0,0,0,0,0,0,58,24,5,1
Graduation,Together,42586.0,1,1,7,5,4,1,6,8,0,0,0,0,0,0,1,70,252,16,0
Graduation,Single,29760.0,1,0,87,4,3,1,4,8,0,0,0,0,0,0,0,40,165,12,1
PhD,Married,28973.0,0,0,59,2,5,1,5,8,0,0,0,0,0,0,0,48,269,13,1
PhD,Together,39435.0,1,0,16,1,3,1,2,7,0,0,0,0,0,0,0,52,102,7,1
2n Cycle,Married,65370.0,0,0,1,1,2,3,13,1,0,0,0,0,0,0,0,41,461,19,2
Basic,Single,20194.0,1,0,64,2,2,0,3,6,0,0,0,0,0,0,0,46,47,7,1
PhD,Single,42473.0,1,1,72,3,2,1,4,5,0,0,0,0,0,0,0,49,144,10,1
Graduation,Married,64590.0,0,0,98,1,9,4,10,6,0,0,0,0,0,0,0,57,1338,24,2
Graduation,Together,71232.0,0,1,91,2,11,2,10,7,0,0,0,0,0,0,0,66,917,25,0
Graduation,Together,34600.0,1,1,8,5,5,2,5,8,0,0,0,0,0,0,1,54,318,17,0
Graduation,Single,46904.0,1,1,20,4,5,1,4,8,0,0,0,0,0,0,0,58,253,14,1
Graduation,Married,49094.0,0,1,6,5,6,3,6,6,0,0,0,0,0,0,0,52,502,20,0
Graduation,Together,36075.0,1,0,54,1,2,0,4,6,0,0,0,0,0,0,0,42,119,7,1
2n Cycle,Together,60839.0,1,1,72,13,2,2,12,8,0,0,0,0,0,0,0,46,1250,29,0
Graduation,Together,77298.0,0,1,46,1,6,6,11,3,0,0,0,0,0,0,0,46,969,24,2
Graduation,Together,34026.0,1,1,11,3,2,1,3,5,0,0,0,0,0,0,0,75,76,9,1
PhD,Single,48918.0,1,1,21,2,1,0,4,4,0,0,0,0,0,0,0,62,62,7,1
2n Cycle,Together,82122.0,0,0,89,1,3,9,13,1,0,0,1,0,0,0,0,63,1382,26,2
Graduation,Single,37697.0,1,0,82,1,2,1,3,6,0,0,0,0,0,0,0,49,84,7,1
Graduation,Together,34074.0,1,1,69,5,3,3,3,6,1,0,0,0,0,0,0,73,255,14,1
Master,Married,28520.0,1,1,55,1,1,1,2,6,0,0,0,0,0,0,0,65,43,5,1
Graduation,Single,62535.0,0,1,13,1,3,2,8,3,0,0,0,0,0,0,0,70,398,14,2
Master,Single,36273.0,1,0,80,2,3,0,3,6,0,0,0,0,0,0,0,48,76,8,1
Graduation,Together,63404.0,0,2,97,2,6,3,4,4,0,0,0,1,0,0,0,61,902,15,2
2n Cycle,Together,75774.0,1,0,27,1,7,5,8,4,0,0,0,0,0,0,0,44,823,21,2
Graduation,Together,78416.0,0,1,99,2,7,7,10,3,0,0,0,0,0,0,0,49,1179,26,2
Graduation,Together,75702.0,0,1,87,1,10,5,13,6,0,0,1,0,0,0,0,51,1921,29,2
Master,Together,59385.0,1,1,85,2,3,1,4,5,0,0,0,0,0,0,0,74,185,10,1
Graduation,Single,37070.0,1,1,30,9,5,1,8,7,0,0,0,0,0,0,1,59,433,23,0
Graduation,Married,44689.0,1,1,82,2,1,1,2,7,1,0,0,0,0,0,0,74,34,6,1
Graduation,Together,53977.0,0,1,21,5,5,5,12,5,0,0,0,0,0,0,0,67,907,27,0
PhD,Single,7144.0,0,2,92,0,23,1,1,0,0,0,0,0,0,0,0,59,416,25,0
Graduation,Single,18701.0,1,1,95,4,2,0,4,5,0,0,0,0,0,0,0,61,44,10,1
Graduation,Married,90369.0,0,0,2,1,4,6,6,1,0,0,0,0,0,0,1,69,1588,17,2
PhD,Single,63159.0,0,0,74,1,3,5,8,3,1,0,0,0,0,0,0,51,1797,17,2
Graduation,Together,37758.0,1,1,49,2,1,0,3,8,0,0,0,0,0,0,0,59,40,6,1
PhD,Single,46757.0,0,1,71,6,4,4,7,9,0,0,0,0,0,0,0,62,1143,21,0
Master,Married,79734.0,0,0,72,1,4,3,6,1,0,0,0,1,0,0,0,56,914,14,2
Graduation,Together,63207.0,0,0,68,1,2,3,6,7,0,0,0,1,0,0,0,33,1502,12,2
Graduation,Divorced,72071.0,0,1,4,3,5,4,8,2,0,0,0,0,0,0,0,71,1338,20,2
PhD,Together,21840.0,1,0,80,1,1,0,3,9,0,0,0,0,0,0,0,42,27,5,1
2n Cycle,Together,58582.0,0,1,15,2,9,2,9,5,0,1,0,0,0,0,0,43,763,22,0
Graduation,Single,72282.0,0,0,70,1,5,7,9,7,0,0,0,0,0,0,1,74,1331,22,2
Graduation,Married,50387.0,0,2,91,3,6,2,8,5,0,0,0,0,0,0,0,69,525,19,0
PhD,Together,32583.0,1,1,10,1,1,0,2,7,0,0,0,0,0,0,0,64,9,4,1
Graduation,Together,62568.0,0,1,99,3,5,3,5,4,0,0,0,1,0,0,0,63,953,16,2
Master,Divorced,44635.0,1,1,25,2,2,0,3,7,0,0,0,0,0,0,0,54,68,7,1
Master,Single,33316.0,1,1,34,3,2,1,4,6,0,0,0,0,0,0,0,54,131,10,1
Graduation,Married,63967.0,0,1,57,3,4,4,12,2,0,0,0,0,0,0,0,57,882,23,2
2n Cycle,Together,52513.0,0,0,84,2,9,5,9,7,0,0,0,0,0,0,0,47,1149,25,0
Graduation,Married,25293.0,1,0,51,1,1,1,2,8,0,0,0,0,0,0,0,56,37,5,1
PhD,Widow,54111.0,0,1,97,2,5,2,6,5,0,0,0,0,0,0,0,60,388,15,0
Graduation,Together,78394.0,0,0,13,1,4,6,5,2,0,0,0,0,0,0,1,39,1428,16,2
Master,Married,80739.0,0,0,92,1,3,11,9,1,0,0,0,0,0,0,0,67,1633,24,2
Master,Together,22669.0,1,0,30,3,4,1,2,9,0,0,0,0,0,0,1,50,173,10,1
Graduation,Single,29236.0,1,0,30,2,4,0,3,9,0,0,0,0,0,0,0,38,99,9,1
Graduation,Together,44911.0,0,1,11,3,4,1,4,7,0,0,0,0,0,0,0,66,215,12,1
PhD,Married,54693.0,0,1,72,8,6,4,13,6,0,0,0,0,0,0,0,63,929,31,0
Graduation,Together,48186.0,1,0,39,3,4,1,4,7,0,0,0,0,0,0,0,51,219,12,1
Graduation,Married,54809.0,1,1,0,4,2,1,5,4,0,0,0,0,0,0,1,48,174,12,1
Graduation,Together,41580.0,1,1,15,3,2,1,3,5,0,0,0,0,0,0,0,47,92,9,1
PhD,Married,80336.0,0,0,12,1,2,9,13,1,0,0,0,0,0,0,0,55,1052,25,2
Graduation,Married,47743.0,0,1,56,3,4,1,6,6,0,1,0,0,0,0,0,68,275,14,0
2n Cycle,Married,62972.0,0,1,39,2,7,4,3,6,0,0,0,0,0,0,0,70,587,16,0
PhD,Divorced,57333.0,0,1,55,11,8,5,9,6,0,0,0,0,0,0,1,71,1662,33,0
PhD,Together,32313.0,1,0,60,3,4,0,4,9,0,0,0,0,0,0,0,43,159,11,1
Master,Widow,84953.0,0,0,73,1,3,10,4,2,0,1,1,1,0,0,1,72,1024,18,2
Master,Divorced,27071.0,1,0,90,2,2,0,3,6,0,0,0,0,0,0,0,57,35,7,1
Master,Together,68148.0,0,0,86,1,4,4,6,2,0,0,0,0,0,0,0,68,1042,15,2
Master,Together,65735.0,1,1,37,5,6,2,6,7,0,0,0,0,0,0,0,60,395,19,0
PhD,Married,86836.0,0,0,7,1,6,10,6,5,1,0,1,1,0,0,1,50,557,23,2
PhD,Married,4023.0,1,1,29,15,0,0,0,19,0,0,0,0,0,0,0,62,9,15,0
Graduation,Married,30093.0,0,0,19,1,2,0,3,7,0,0,0,0,0,0,0,35,69,6,1
PhD,Married,57705.0,0,1,14,3,8,1,6,6,0,0,0,0,0,0,0,59,486,18,0
Graduation,Single,25008.0,1,0,72,2,1,0,3,8,0,0,0,0,0,0,0,37,34,6,1
2n Cycle,Single,83257.0,0,0,56,1,5,10,12,6,1,0,1,0,0,1,1,30,1365,28,2
Graduation,Together,22280.0,1,0,85,1,1,0,2,8,0,0,0,0,0,0,0,50,13,4,1
PhD,Married,72159.0,0,0,62,1,4,6,10,2,0,0,0,0,0,0,0,47,1401,21,2
Graduation,Together,64260.0,0,0,1,1,4,5,4,3,0,0,0,0,0,0,1,64,1574,14,2
PhD,Single,82733.0,0,0,28,1,8,4,7,4,0,0,0,0,0,0,1,41,1323,20,2
Master,Divorced,74290.0,0,1,70,4,10,8,10,6,0,1,0,1,0,0,0,54,1217,32,0
Master,Single,58217.0,2,1,84,1,2,0,4,6,0,0,0,0,0,0,0,74,103,7,1
Master,Together,21024.0,0,0,89,1,2,0,4,7,0,0,0,0,0,0,0,49,84,7,1
PhD,Married,70116.0,0,0,73,1,2,8,12,1,0,0,0,0,0,0,0,53,1536,23,2
Graduation,Together,54006.0,1,0,42,2,8,1,7,7,0,0,0,0,0,0,0,40,581,18,0
PhD,Married,69063.0,0,1,16,1,5,3,5,3,0,0,0,0,0,0,0,59,928,14,2
2n Cycle,Divorced,11448.0,0,0,16,1,1,0,2,6,0,0,0,0,0,0,0,50,14,4,1
Graduation,Single,61825.0,0,1,56,1,4,2,8,4,0,0,0,0,0,0,0,46,424,15,2
Graduation,Married,70886.0,1,0,65,1,5,4,4,2,0,0,0,0,0,0,0,54,960,14,2
Graduation,Married,69109.0,0,0,10,1,6,6,7,4,0,0,1,0,0,0,1,43,1555,20,2
Graduation,Widow,60208.0,1,1,13,11,8,3,7,7,0,1,0,0,0,0,1,52,656,29,0
Master,Together,32889.0,1,1,78,3,2,1,3,5,0,0,0,0,0,0,0,57,55,9,1
Graduation,Single,34738.0,1,0,51,1,1,0,3,6,0,0,0,0,0,0,0,41,20,5,1
Master,Together,30538.0,1,0,27,4,9,0,4,10,0,0,0,0,0,0,0,54,367,17,0
2n Cycle,Together,82326.0,0,0,30,1,5,10,6,2,0,1,1,1,0,0,1,48,2257,22,2
PhD,Divorced,26642.0,1,0,71,2,2,0,3,6,0,0,0,0,0,0,0,58,42,7,1
Graduation,Divorced,69932.0,0,1,97,2,7,6,11,4,0,0,0,0,0,0,0,61,1049,26,2
Graduation,Single,44503.0,1,1,83,2,2,0,3,6,0,0,0,0,0,0,0,53,48,7,1
PhD,Single,60200.0,0,1,3,6,6,2,11,6,0,0,0,0,0,0,0,77,685,25,0
Graduation,Divorced,49638.0,0,1,71,1,1,0,3,2,0,0,0,0,0,0,0,73,39,5,1
2n Cycle,Single,23830.0,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,38,43,5,1
Master,Widow,33051.0,0,0,15,3,9,1,8,9,0,0,0,0,0,0,1,66,835,21,0
Graduation,Married,72905.0,0,0,52,1,3,7,9,1,0,0,0,1,0,0,0,67,1515,20,2
PhD,Together,69702.0,0,1,8,2,7,7,10,4,0,0,0,0,0,0,0,74,1039,26,2
Graduation,Divorced,70300.0,1,0,89,3,5,5,13,8,0,0,0,0,0,0,0,50,1596,26,0
PhD,Married,70643.0,0,0,66,1,5,8,4,6,0,0,0,0,0,0,1,41,1828,18,2
PhD,Married,30396.0,1,0,22,2,1,1,2,7,1,0,0,0,0,0,1,56,34,6,1
PhD,Divorced,50616.0,0,1,56,2,4,0,4,7,0,0,0,0,0,0,0,57,149,10,1
Master,Single,62772.0,0,1,74,1,5,6,11,2,0,1,0,0,0,0,0,56,946,23,2
PhD,Single,30298.0,0,0,48,1,1,1,3,3,0,0,0,0,0,0,0,40,28,6,1
Graduation,Single,52413.0,1,0,67,2,7,1,7,7,0,0,0,0,0,0,0,41,450,17,0
PhD,Married,44155.0,1,1,24,1,1,1,2,4,0,0,0,0,0,0,0,68,46,5,1
PhD,Divorced,86979.0,0,0,67,1,5,5,5,2,1,0,0,0,0,0,1,54,1702,16,2
Graduation,Together,76532.0,1,1,38,4,9,5,7,5,0,0,0,0,0,0,0,50,820,25,0
Graduation,Married,42081.0,1,0,86,2,6,3,4,6,1,0,0,0,0,0,0,43,382,15,1
PhD,Married,67546.0,0,0,90,1,4,10,5,3,0,0,0,0,0,0,0,37,2126,20,2
Master,Together,88420.0,0,0,87,1,4,7,8,1,1,0,1,1,0,0,0,36,2069,20,2
Graduation,Married,31158.0,1,0,62,2,2,0,3,8,0,0,0,0,0,0,0,40,72,7,1
Graduation,Divorced,61671.0,0,1,23,8,10,4,6,8,0,1,0,1,0,0,0,57,732,28,0
Graduation,Single,69719.0,0,0,99,1,2,3,5,1,0,0,0,0,0,0,0,51,801,11,2
Graduation,Divorced,49160.0,0,1,29,2,3,1,6,6,0,0,0,0,0,0,0,76,236,12,1
Basic,Together,24882.0,1,0,52,1,1,1,2,6,1,0,0,0,0,0,0,47,80,5,1
PhD,Single,90933.0,0,0,90,1,4,6,4,1,0,0,1,0,0,0,0,71,1685,15,2
PhD,Single,113734.0,0,0,9,0,27,0,0,1,0,0,0,0,0,0,0,80,277,27,0
PhD,Together,59292.0,0,1,71,2,3,5,8,3,0,0,0,0,0,0,0,75,507,18,2
PhD,Married,45759.0,1,1,13,2,2,0,3,7,0,0,0,0,0,0,0,61,68,7,1
Graduation,Single,22148.0,0,0,16,1,1,0,3,7,0,0,0,0,0,0,0,42,49,5,1
Master,Married,73395.0,0,0,94,1,4,4,6,2,0,0,0,0,0,0,0,38,397,15,2
Graduation,Divorced,29819.0,1,0,77,3,3,0,3,6,0,0,0,0,0,0,0,54,39,9,1
